id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
41968,25,01/28/2013 00:00:00,World Bank,93,GEN,39.58807065,-9.83372178,Bombani,0,RuvumaSouthernCoast,Lumumba,Lindi,80,23,Lindi Rural,Matimba,650,True,GeoData Consultants Ltd,VWC,World Bank Water Project,False,2012,IndiaMarkII,IndiaMarkII,Handpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,HandPump,HandPump,Functional
38379,50,03/17/2011 00:00:00,Missi,682,Missi,35.75921856,-7.16360762,none,0,Rufiji,Nyerere,Iringa,11,1,Iringa Rural,Izazi,1,True,GeoData Consultants Ltd,VWC,Migoli,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Salty,Salty,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
24691,40000,02/23/2011 00:00:00,Idc,1711,DWE,35.40879448,-8.11294506,none,0,Rufiji,Ulete,Iringa,11,1,Iringa Rural,Ifunda,430,True,GeoData Consultants Ltd,VWC,Muwimb,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
48401,200,03/03/2011 00:00:00,Government Of Tanzania,552,Gover,36.28278515,-7.35113771,none,0,Rufiji,Sokoni,Iringa,11,7,Kilolo,Mahenge,150,True,GeoData Consultants Ltd,VWC,Nyazwa,True,1984,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
63864,2000,03/01/2011 00:00:00,Danida,1529,DANID,35.91395802,-7.71758867,none,0,Rufiji,Mkawaganga,Iringa,11,7,Kilolo,Irole,100,True,GeoData Consultants Ltd,VWC,mbigil,True,1985,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
30174,500,04/16/2011 00:00:00,Roman Catholic,1855,ACRA,34.78081095,-9.13627542,Kwa Cosola Kambo,0,Rufiji,Zahanati,Iringa,11,4,Njombe,Mdandu,125,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
42350,3000,03/17/2011 00:00:00,Danida,1912,DANID,34.79339337,-9.72901698,none,0,LakeNyasa,Mjimwema,Iringa,11,5,Ludewa,Madilu,90,True,GeoData Consultants Ltd,VWC,DANIDA,False,1993,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
51133,200,03/11/2011 00:00:00,Government Of Tanzania,1836,DWE,38.25670091,-4.563839700000001,Kwa Mzee Mussa,0,Pangani,Magagai 2,Tanga,4,1,Lushoto,Rangwi,1,True,GeoData Consultants Ltd,VWC,Shagayo forest,True,1978,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
8757,200,03/24/2011 00:00:00,Co,316,Co,36.99765607,-7.59014094,Kwa Musiondo,0,Rufiji,Nyamizoka,Morogoro,5,1,Kilosa,Kidodi,80,True,GeoData Consultants Ltd,WUG,Iw,True,2011,Gravity,Gravity,Gravity,WUG,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
22928,500,06/03/2013 00:00:00,Isf,500,ISF,38.07832005,-4.48076136,Msikitini,0,Pangani,Mbuyuni,Kilimanjaro,3,3,Same,Kihurio,140,True,GeoData Consultants Ltd,Water authority,Saseni,,2013,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
36067,200,02/11/2013 00:00:00,Norad,959,DWE,29.64793205,-4.76804596,Shule Ya Msingi Mgaraganza,0,LakeTanganyika,Mgaraganza,Kigoma,16,3,Kigoma Rural,Kagongo,560,True,GeoData Consultants Ltd,Parastatal,Mgaraganza water project,True,1984,Gravity,Gravity,Gravity,Parastatal,Parastatal,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NeedsRepair
59405,500,04/14/2011 00:00:00,Rc Church,1888,ACRA,34.67564069,-9.18968342,Kwa Daniels Ndondolo,0,Rufiji,Mondelo,Iringa,11,4,Njombe,Mdandu,50,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
3777,500,07/16/2011 00:00:00,Government Of Tanzania,1763,DWE,31.51670542,-8.18619122,Kwa Charles Dominick,0,LakeTanganyika,Msanzi Kati,Rukwa,15,2,Sumbawanga Rural,Msanzi,100,True,GeoData Consultants Ltd,VWC,Msanzi water Supply,True,1972,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
4636,500,02/22/2011 00:00:00,Danida,1674,Danid,34.49341359,-9.84568307,none,0,LakeNyasa,Sambala,Iringa,11,5,Ludewa,Mawengi,1,True,GeoData Consultants Ltd,VWC,Jongoj,False,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
35726,20,03/04/2011 00:00:00,Private Individual,281,WU,38.4059458,-6.12010157,Mtaula,0,WamiRuvu,Mwanakibwengo,Pwani,6,1,Bagamoyo,Miono,10,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
11811,1000,07/28/2011 00:00:00,Il,1667,CONS,31.17657926,-7.84847244,Kwa Mundye,0,LakeRukwa,Godown,Rukwa,15,3,Nkasi,Kate,300,True,GeoData Consultants Ltd,VWC,K,True,1983,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
53518,250,01/21/2013 00:00:00,Government Of Tanzania,1255,DWE,30.29392803,-4.57232332,Kwa Eliyasi,0,LakeTanganyika,Mwenge,Kigoma,16,2,Kasulu,Ruhita,970,True,GeoData Consultants Ltd,Water authority,Kwagwisembeza,True,1993,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
11447,50,01/21/2013 00:00:00,Government Of Tanzania,109,DWE,38.99315731,-9.25518964,Kwachopoti,0,RuvumaSouthernCoast,Kijijini,Lindi,80,13,Kilwa,Likawage,630,True,GeoData Consultants Ltd,WUG,Likawage Water supply,False,1976,Submersible,Submersible,Submersible,WUG,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NeedsRepair
23819,200,03/23/2011 00:00:00,Danida,15,DA,38.88491495,-6.51620381,Adalus,0,WamiRuvu,Baukani B,Pwani,6,1,Bagamoyo,Magomeni,40,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,1993,KSB,Submersible,Submersible,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
72474,300,03/31/2011 00:00:00,Dhv,262,DWE,36.94933741,-7.70517682,Mkala,0,Rufiji,Kidatu A,Morogoro,5,3,Kilombero,Kidatu,75,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1995,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
13685,500,03/11/2011 00:00:00,Government Of Tanzania,282,DWE,36.12458333,-8.31955912,Kwamakero,0,Rufiji,Mchombe A,Morogoro,5,3,Kilombero,Mchombe,40,True,GeoData Consultants Ltd,Company,Ikela Wa,True,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
42339,500,03/23/2011 00:00:00,Rc Church,1989,ACRA,34.67756553,-9.29217,Kwa Cosmas Mayavilwa,0,Rufiji,Malamba,Iringa,11,4,Njombe,Imalinyi,90,True,GeoData Consultants Ltd,WUA,Tove Mtwango gravity Scheme,True,2008,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
64144,30,03/09/2011 00:00:00,Private Individual,231,WU,38.32831948,-6.46228226,Urio,0,WamiRuvu,Maendeleo,Pwani,6,1,Bagamoyo,Lugoba,12,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2005,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
25220,250,02/18/2013 00:00:00,Norad,1282,NORAD,30.15802804,-4.4842508,Kwa Obadia,0,LakeTanganyika,Runyogoza,Kigoma,16,2,Kasulu,Kigondo,230,True,GeoData Consultants Ltd,Water authority,Chovora,True,1984,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
19574,500,02/10/2013 00:00:00,Danida,575,DANIDA,37.23245087,-10.95524842,Kwa Mzee Mwarange,0,RuvumaSouthernCoast,Majengo,Ruvuma,10,1,Tunduru,Nandembo,1,True,GeoData Consultants Ltd,VWC,Nandembo Water Supply,False,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
63423,6,07/03/2013 00:00:00,Ces (gmbh),1279,DWE,37.48989428,-3.33275629,Kwa Benadeta Limo,0,Pangani,Mria,Kilimanjaro,3,4,Moshi Rural,Kurua Vunjo Mashariki,40,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
69883,7,03/19/2013 00:00:00,Germany Republi,1147,CES,37.22321463,-3.27186256,Kwa Naike,0,Pangani,Msufini,Kilimanjaro,3,5,Hai,Machame Kaskazini,60,True,GeoData Consultants Ltd,Water Board,Machame water supply,True,2008,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
32164,500,08/04/2011 00:00:00,Unicef,1545,DWE,34.62732988,-9.018736599999999,Kwa Serf Mgaya,0,Rufiji,Makungu,Iringa,11,4,Njombe,Usuka,55,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
42431,200,02/27/2011 00:00:00,Twe,2140,TWE,34.46720492,-9.60961559,none,0,LakeNyasa,Ulindiwa,Iringa,11,4,Njombe,Matola,14,True,GeoData Consultants Ltd,VWC,Kidabu,False,2008,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
61759,50,02/06/2013 00:00:00,Salim Ahmed Salim,-30,MTUWASA,40.14849132,-10.3085438,Kwa Salim Ahmed Salim,0,RuvumaSouthernCoast,Mbae Mashariki,Mtwara,9,5,Mtwara Urban,Ufukoni,210,True,GeoData Consultants Ltd,Private operator,Mbae,True,2007,Submersible,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Seasonal,Seasonal,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
64031,500,03/17/2011 00:00:00,Eu/acra,1811,ACRA,34.79124481,-9.08448985,Kkkt Church,0,Rufiji,Nyamagala,Iringa,11,4,Njombe,Mtwango,120,True,GeoData Consultants Ltd,VWC,Tove Mtwango gravity Scheme,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
18488,1000,03/21/2011 00:00:00,Sabemo,1584,Chamavita,38.35606753,-4.724289499999999,Kwa France Athumani,6,Pangani,Gezaulole,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,1989,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
8080,30,02/06/2013 00:00:00,Unicef,28,Unisef,39.97562125,-10.40988387,Hospital,0,RuvumaSouthernCoast,Dihimba,Mtwara,99,1,Mtwara Rural,Dihimba,300,True,GeoData Consultants Ltd,VWC,Dihimba water supply,True,1978,Mono,Mono,Motorpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
5562,500,03/21/2011 00:00:00,Co,306,Co,36.99682521,-7.59934122,Kwa Mgoe,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,90,True,GeoData Consultants Ltd,VWC,It,True,2011,Gravity,Gravity,Gravity,WUG,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
43732,500,03/08/2011 00:00:00,Government Of Tanzania,1631,DWE,38.23641817,-4.4836218,Kwa Mzee Rajabu,0,Pangani,Kilimia,Tanga,4,1,Lushoto,Sunga,1,True,GeoData Consultants Ltd,VWC,Shengui forest,True,1971,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
21623,2000,03/05/2011 00:00:00,Danida,1418,DANID,36.108195,-7.53817622,none,0,Rufiji,Zahanati,Iringa,11,7,Kilolo,Image,100,True,GeoData Consultants Ltd,VWC,Ilawa,True,1984,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
66682,300,03/11/2011 00:00:00,Danida,760,Danid,35.47403093,-7.52190307,none,0,Rufiji,Motomoto,Iringa,11,1,Iringa Rural,Ilolo Mpya,1,True,GeoData Consultants Ltd,VWC,Ilolo,True,1985,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
47075,50,03/30/2011 00:00:00,Af,1255,AF,36.83373961,-6.09721349,Kwa Magawa,0,WamiRuvu,Ofsini,Morogoro,5,1,Kilosa,Rubeho,150,True,GeoData Consultants Ltd,VWC,Ma,True,2010,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
38293,5000,03/16/2011 00:00:00,Danida,1195,DANID,35.84256324,-7.40121381,none,0,Rufiji,Kihesa,Iringa,11,1,Iringa Rural,Kihorogota,1,True,GeoData Consultants Ltd,VWC,Nyang',True,1998,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
40102,1000,03/15/2011 00:00:00,Rc Church,2143,RC CHURCH,34.5410369,-9.31648179,Kkkt Church,0,LakeNyasa,Isanzike,Iringa,11,4,Njombe,Igosi,70,True,GeoData Consultants Ltd,VWC,MAKOGA WATER SUPPLY,False,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
60171,5000,07/30/2011 00:00:00,Lga,881,DWE,31.38282241,-7.4291217000000005,Kwa Misayo,0,LakeRukwa,Kilida Kona,Rukwa,15,1,Mpanda,Mamba,150,True,GeoData Consultants Ltd,VWC,Mto China,True,2011,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
60688,50,03/06/2011 00:00:00,District Council,-1,DWE,38.86915816,-5.40820783,Kwa Omari Yobu,0,Pangani,Mseko,Tanga,4,5,Pangani,Ubangaa,120,True,GeoData Consultants Ltd,VWC,Mseko water supply,False,1973,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
37241,20,03/07/2011 00:00:00,Wua,323,WU,38.30640491,-6.12962513,Kwa Juma Haji,0,WamiRuvu,Togo,Pwani,6,1,Bagamoyo,Mbwewe,200,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2006,KSB,Submersible,Submersible,WUA,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
37507,20,02/21/2013 00:00:00,Mac,872,Maji block,37.0227058,-3.51595684,Shuleni,0,Pangani,Oloshonokie,Manyara,21,4,Simanjiro,Mererani,200,True,GeoData Consultants Ltd,Private operator,Naisinyia pipe scheme,True,2004,Submersible,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
8988,500,03/11/2011 00:00:00,Ki,1376,Ki,36.86105576,-6.25897367,Kkkt,0,WamiRuvu,Mjini,Morogoro,5,1,Kilosa,Rubeho,150,True,GeoData Consultants Ltd,VWC,Ru,True,2001,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
61169,250,02/18/2013 00:00:00,Villagers,1282,Villagers,30.15822767,-4.48237453,Kwa Lazaro,0,LakeTanganyika,Mugongo,Kigoma,16,2,Kasulu,Kigondo,240,True,GeoData Consultants Ltd,Water authority,Chovora,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
61060,50,02/25/2011 00:00:00,Danida,36,DA,38.84170952,-6.58882735,Kwa Malungo,0,WamiRuvu,Miwaleni,Pwani,6,1,Bagamoyo,Yombo,50,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,1988,Mono,Mono,Motorpump,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
33006,7,11/03/2013 00:00:00,Germany Republi,1517,CES,37.22749305,-3.20228969,Nkwarumbe Shule Ya Msingi,0,Pangani,Manyire,Kilimanjaro,3,5,Hai,Machame Kaskazini,183,True,GeoData Consultants Ltd,Water Board,Machame water supply,True,2008,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
6171,1000,02/24/2011 00:00:00,Rc Ch,2178,RC Ch,34.59701788,-9.58696798,none,0,LakeNyasa,Ilala,Iringa,11,4,Njombe,Matola,25,True,GeoData Consultants Ltd,VWC,Magang,False,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
25354,5000,02/25/2011 00:00:00,Private,94,DWE,38.86668324,-6.76283155,Mushi,0,WamiRuvu,Kigero,Pwani,6,2,Kibaha,Soga,6,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2010,Mono,Mono,Motorpump,PrivateOperator,Commercial,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
24752,10,04/03/2013 00:00:00,Germany Republi,1484,CES,37.17312469,-3.20475339,Area Two Namba 23,0,Pangani,Nkwambati,Kilimanjaro,3,5,Hai,Masama Magharibi,90,True,GeoData Consultants Ltd,Water Board,Losaa Kia water supply,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
36513,500,03/28/2013 00:00:00,Mbiuwasa,1307,MBIUWASA,35.01227875,-10.93811199,Jimboni,0,LakeNyasa,Jimboni,Ruvuma,10,3,Mbinga,Mbinga Urban,60,,GeoData Consultants Ltd,Water Board,BRUDER,True,2000,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
28016,100,01/31/2013 00:00:00,Government Of Tanzania,1178,Distri,32.05435429,-6.719839599999999,Shuleni,0,LakeRukwa,Isengo A,Rukwa,15,1,Mpanda,Inyonga,450,True,GeoData Consultants Ltd,VWC,Inyonga water supply,True,2012,Mono,Mono,Motorpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
25243,200,03/23/2011 00:00:00,Danida,20,DA,38.89222176,-6.55518496,Ayubu,0,WamiRuvu,Vigoda,Pwani,6,1,Bagamoyo,Kiromo,120,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,1987,KSB,Submersible,Submersible,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
28993,3000,03/07/2011 00:00:00,Roman,1445,DWE,34.66608182,-10.11737861,none,0,LakeNyasa,Kilimahewa,Iringa,11,5,Ludewa,Ludewa,75,True,GeoData Consultants Ltd,Water Board,Roman,False,2001,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
22402,200,02/27/2011 00:00:00,Twe,2171,TWE,34.47702934,-9.61093958,none,0,LakeNyasa,Ichimbo,Iringa,11,4,Njombe,Matola,8,True,GeoData Consultants Ltd,VWC,Kidabu,False,2008,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NeedsRepair
50841,500,06/04/2011 00:00:00,Unicef,1716,DWE,34.68011713,-9.10287383,Kwa Shadrack Mkongwi,0,Rufiji,Isupilo,Iringa,11,4,Njombe,Mdandu,75,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
69168,5,03/13/2013 00:00:00,Germany Republi,917,CES,37.12804102,-3.37455275,Kwa Magreth Mseka,0,Pangani,Shabaha,Kilimanjaro,3,5,Hai,Hai Urban,500,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
5071,20,02/25/2011 00:00:00,African,387,Kuwait,37.44218701,-6.30481702,Kwa Bonge,0,WamiRuvu,Mtunge,Morogoro,5,6,Mvomero,Mvomero,1,False,GeoData Consultants Ltd,Private operator,Vugiro,True,2009,Submersible,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Salty,Salty,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
54056,6,02/03/2013 00:00:00,Ces(gmbh),1629,DWE,37.45107256,-3.29403073,Kwa Marry Ndesenia,0,Pangani,Wandeni,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,70,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
61131,3000,03/12/2011 00:00:00,Government Of Tanzania,1348,DWE,34.68737093,-10.11053,none,0,LakeNyasa,Makorongoni,Iringa,11,5,Ludewa,Ludewa,70,True,GeoData Consultants Ltd,VWC,Centra,False,1999,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
47384,250,02/14/2013 00:00:00,Oxfam,1409,OXFAM,30.10540086,-4.36713441,Ofisi Ya Kijiji,0,LakeTanganyika,Kamana,Kigoma,16,2,Kasulu,Munyegera,620,True,GeoData Consultants Ltd,Water authority,Mtobo,True,1996,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
